DATE,y2_diff_ewm,y10_diff_ewm,slope_diff_ewm,vix_logdiff_ewm
1980-01-01,,,,
1980-01-02,,,,
1980-01-03,0.05999999999999872,0.09999999999999964,0.040000000000000924,
1980-01-04,0.039669959877339706,0.07966995987733973,0.04000000000000003,
1980-01-07,-0.015319445257061207,0.04190026381553013,0.05685037148089358,
1980-01-08,-0.034923866013807335,0.015150386903937095,0.050026594393890546,
1980-01-09,-0.031738877837792966,0.014051213179396654,0.045932658528138846,
1980-01-10,-0.036846106244762776,-0.0011381604458352201,0.03635226867725513,
1980-01-11,-0.007439532192926499,0.025796235402119685,0.03393842246585835,
1980-01-14,-0.003600541125599548,0.024985299713551356,0.02953097077501025,
1980-01-15,-0.0069356926986987024,0.015512100225304476,0.02378223800724011,
1980-01-16,-0.0084445315831056,0.013720557860373591,0.02338501521509759,
1980-01-17,-7.92478825026633e-05,0.018655773294651262,0.020180315546883192,
1980-01-18,0.014820026522811641,0.02772406700098512,0.014856286508556792,
1980-01-21,0.019024428708809868,0.03817235064980993,0.020204771016640796,
1980-01-22,0.015600324309904198,0.025171325024502575,0.01175774272234657,
1980-01-23,0.011808807500302995,0.02058401102171747,0.0109120941667976,
1980-01-24,0.022744733918609317,0.03399094930799895,0.012883930864136658,
1980-01-25,0.03161013997426921,0.038225667233861296,0.008850393239693556,
1980-01-28,0.0271445785138571,0.039079082055585405,0.01318358449523209,
1980-01-29,0.031525121677609604,0.04053711036744767,0.01067873820189558,
1980-01-30,0.02671926065270542,0.03445381040490359,0.009533188871342975,
1980-01-31,0.019139927041906105,0.030268409222492614,0.012209925969557679,
1980-02-01,0.03617550190011348,0.038427796473733816,0.004971878917143363,
1980-02-04,0.03885042856665648,0.04279636665927922,0.00619679190337253,
1980-02-05,0.05850147515496399,0.05983957754033487,0.004018622308630653,
1980-02-06,0.051075515644078834,0.06736140579903434,0.015666355166843064,
1980-02-07,0.03636083334240373,0.05172882164417722,0.014977313926400851,
1980-02-08,0.039863948516901025,0.05383551713825111,0.013913891637185108,
1980-02-11,0.053329050498045434,0.06224202501705722,0.01003806422699072,
1980-02-12,0.053329050498045434,0.06224202501705722,0.01003806422699072,
1980-02-13,0.053329050498045434,0.06224202501705722,0.01003806422699072,
1980-02-14,0.05482529325903,0.0649212518793133,0.010854705644175993,
1980-02-15,0.08086721927635519,0.07396838440679232,-0.001492324395084575,
1980-02-18,0.08086721927635519,0.07396838440679232,-0.001492324395084575,
1980-02-19,0.08086721927635519,0.07396838440679232,-0.001492324395084575,
1980-02-20,0.08024716756768585,0.0691773942830437,-0.004588170046086894,
1980-02-21,0.10250851268278958,0.08648641309184117,-0.00824638012311558,
1980-02-22,0.09747382284046152,0.07307161909855014,-0.014282824293643194,
1980-02-25,0.09760835394044558,0.08036371483781926,-0.009763937118450987,
1980-02-26,0.10764549762751469,0.09599585120979798,-0.00622646386516032,
1980-02-27,0.09753348690560149,0.08136362761466981,-0.009471958991579786,
